PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,SEASON
203915,Spencer Dinwiddie,1610612751,BKN,79,2725.335,2022-23
1626169,Stanley Johnson,1610612759,SAS,30,469.495,2022-23
1630649,Stanley Umude,1610612765,DET,1,2.1166666666666667,2022-23
201939,Stephen Curry,1610612744,GSW,56,1941.1516666666666,2022-23
1628425,Sterling Brown,1610612747,LAL,4,24.363333333333333,2022-23
203500,Steven Adams,1610612763,MEM,42,1133.2916666666667,2022-23
1629004,Svi Mykhailiuk,1610612766,CHA,32,467.90166666666664,2022-23
204456,T.J. McConnell,1610612754,IND,75,1526.4133333333334,2022-23
203933,T.J. Warren,1610612756,PHX,42,686.7083333333334,2022-23
201959,Taj Gibson,1610612764,WAS,49,480.445,2022-23
1629659,Talen Horton-Tucker,1610612762,UTA,65,1313.215,2022-23
1631106,Tari Eason,1610612745,HOU,82,1767.22,2022-23
1627752,Taurean Prince,1610612750,MIN,54,1192.5483333333334,2022-23
1629611,Terance Mann,1610612746,LAC,81,1872.1766666666667,2022-23
1629056,Terence Davis,1610612758,SAC,64,840.9766666666667,2022-23
203082,Terrence Ross,1610612756,PHX,63,1330.5083333333334,2022-23
1626179,Terry Rozier,1610612766,CHA,63,2220.9266666666667,2022-23
1630678,Terry Taylor,1610612741,CHI,31,263.43666666666667,2022-23
201152,Thaddeus Young,1610612761,TOR,54,795.46,2022-23
203648,Thanasis Antetokounmpo,1610612749,MIL,37,206.20666666666668,2022-23
1630177,Theo Maledon,1610612766,CHA,44,853.6566666666666,2022-23
1629033,Theo Pinson,1610612742,DAL,40,322.95666666666665,2022-23
1628418,Thomas Bryant,1610612743,DEN,59,1081.4866666666667,2022-23
203501,Tim Hardaway Jr.,1610612742,DAL,71,2152.233333333333,2022-23
202699,Tobias Harris,1610612755,PHI,74,2435.8783333333336,2022-23
1628396,Tony Bradley,1610612741,CHI,12,33.365,2022-23
1628470,Torrey Craig,1610612756,PHX,79,1947.8416666666667,2022-23
1629027,Trae Young,1610612737,ATL,73,2540.74,2022-23
1630200,Tre Jones,1610612759,SAS,68,1983.7383333333332,2022-23
1630544,Tre Mann,1610612760,OKC,67,1183.3883333333333,2022-23
1630570,Trendon Watford,1610612757,POR,62,1181.6083333333333,2022-23
1630235,Trent Forrest,1610612737,ATL,23,276.975,2022-23
1630243,Trevelin Queen,1610612754,IND,7,70.0,2022-23
1631309,Trevor Hudgins,1610612745,HOU,5,28.333333333333332,2022-23
1631211,Trevor Keels,1610612752,NYK,3,8.04,2022-23
1626168,Trey Lyles,1610612758,SAC,74,1247.235,2022-23
1630530,Trey Murphy III,1610612740,NOP,79,2448.005,2022-23
1628972,Troy Brown Jr.,1610612747,LAL,76,1859.79,2022-23
1629660,Ty Jerome,1610612744,GSW,45,815.5783333333334,2022-23
1631102,TyTy Washington Jr.,1610612745,HOU,31,432.7133333333333,2022-23
1628416,Tyler Dorsey,1610612742,DAL,3,8.25,2022-23
1629639,Tyler Herro,1610612748,MIA,67,2335.391666666667,2022-23
1630169,Tyrese Haliburton,1610612754,IND,56,1882.8533333333332,2022-23
1631213,Tyrese Martin,1610612737,ATL,16,65.54,2022-23
1630178,Tyrese Maxey,1610612755,PHI,60,2015.77,2022-23
1626145,Tyus Jones,1610612763,MEM,80,1939.4233333333334,2022-23
1628962,Udoka Azubuike,1610612762,UTA,36,358.535,2022-23
2617,Udonis Haslem,1610612748,MIA,7,72.11833333333334,2022-23
1630586,Usman Garuba,1610612745,HOU,75,970.18,2022-23
1630176,Vernon Carey Jr.,1610612762,UTA,11,28.483333333333334,2022-23
203506,Victor Oladipo,1610612748,MIA,42,1105.64,2022-23
1631246,Vince Williams Jr.,1610612763,MEM,15,104.59,2022-23
1628427,Vlatko Čančar,1610612743,DEN,60,889.0233333333333,2022-23
1630249,Vít Krejčí,1610612737,ATL,29,165.42333333333335,2022-23
1631117,Walker Kessler,1610612762,UTA,74,1703.2066666666667,2022-23
1628976,Wendell Carter Jr.,1610612753,ORL,57,1689.54,2022-23
1631111,Wendell Moore Jr.,1610612750,MIN,29,152.65833333333333,2022-23
1629117,Wenyen Gabriel,1610612747,LAL,68,1023.75,2022-23
202083,Wesley Matthews,1610612749,MIL,52,820.425,2022-23
203115,Will Barton,1610612761,TOR,56,992.96,2022-23
1626195,Willy Hernangomez,1610612740,NOP,38,457.6616666666667,2022-23
1641645,Xavier Cooks,1610612764,WAS,10,125.78333333333333,2022-23
1629875,Xavier Moon,1610612746,LAC,4,19.566666666666666,2022-23
1630270,Xavier Sneed,1610612766,CHA,4,48.22666666666667,2022-23
1630214,Xavier Tillman,1610612763,MEM,61,1180.1083333333333,2022-23
1629139,Yuta Watanabe,1610612751,BKN,58,927.7866666666666,2022-23
1628380,Zach Collins,1610612759,SAS,63,1440.5966666666666,2022-23
203897,Zach LaVine,1610612741,CHI,77,2767.95,2022-23
1630192,Zeke Nnaji,1610612743,DEN,53,727.7983333333333,2022-23
1630533,Ziaire Williams,1610612763,MEM,37,560.755,2022-23
1629627,Zion Williamson,1610612740,NOP,29,956.0983333333334,2022-23
