PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,SEASON
202324,Derrick Favors,1610612760,OKC,39,652.46,2021-22
1627884,Derrick Jones Jr.,1610612741,CHI,51,899.41,2021-22
201565,Derrick Rose,1610612752,NYK,26,635.8633333333333,2021-22
1628476,Derrick Walton Jr.,1610612765,DET,3,108.22,2021-22
1628401,Derrick White,1610612738,BOS,75,2198.8016666666667,2021-22
1630217,Desmond Bane,1610612763,MEM,76,2266.225,2021-22
1626164,Devin Booker,1610612756,PHX,68,2344.5933333333332,2021-22
1629962,Devin Cannady,1610612753,ORL,5,144.53333333333333,2021-22
1630170,Devin Vassell,1610612759,SAS,71,1936.8866666666668,2021-22
1629653,Devon Dotson,1610612741,CHI,11,85.17,2021-22
1629719,Devontae Cacok,1610612759,SAS,15,121.01666666666667,2021-22
1628984,Devonte' Graham,1610612740,NOP,76,2161.575,2021-22
203473,Dewayne Dedmon,1610612748,MIA,67,1065.1816666666666,2021-22
1629712,Didi Louzada,1610612757,POR,9,129.36666666666667,2021-22
1628415,Dillon Brooks,1610612763,MEM,32,885.0266666666666,2021-22
1627734,Domantas Sabonis,1610612758,SAC,62,2135.8366666666666,2021-22
1628378,Donovan Mitchell,1610612762,UTA,67,2265.6116666666667,2021-22
1628978,Donte DiVincenzo,1610612758,SAC,42,1005.4,2021-22
1627827,Dorian Finney-Smith,1610612742,DAL,80,2643.625,2021-22
203926,Doug McDermott,1610612759,SAS,51,1223.24,2021-22
203110,Draymond Green,1610612744,GSW,46,1328.9633333333334,2021-22
1629234,Drew Eubanks,1610612757,POR,71,1244.6083333333333,2021-22
1630613,Duane Washington Jr.,1610612754,IND,48,967.99,2021-22
1629130,Duncan Robinson,1610612748,MIA,79,2042.77,2021-22
2730,Dwight Howard,1610612747,LAL,60,970.7233333333334,2021-22
203939,Dwight Powell,1610612742,DAL,82,1798.1966666666667,2021-22
1629685,Dylan Windler,1610612739,CLE,50,459.2366666666667,2021-22
202722,Dāvis Bertāns,1610612742,DAL,56,806.29,2021-22
202334,Ed Davis,1610612739,CLE,31,201.35833333333332,2021-22
203901,Elfrid Payton,1610612756,PHX,50,549.11,2021-22
1630190,Elijah Hughes,1610612757,POR,36,434.465,2021-22
1629150,Emanuel Terry,1610612756,PHX,3,18.21,2021-22
1626144,Emmanuel Mudiay,1610612758,SAC,2,10.983333333333333,2021-22
202683,Enes Freedom,1610612738,BOS,35,411.36833333333334,2021-22
202339,Eric Bledsoe,1610612757,POR,54,1360.6166666666666,2021-22
201569,Eric Gordon,1610612745,HOU,57,1669.53,2021-22
1629672,Eric Paschall,1610612762,UTA,58,736.5066666666667,2021-22
1630647,Eugene Omoruyi,1610612742,DAL,4,17.816666666666666,2021-22
203095,Evan Fournier,1610612752,NYK,80,2357.9666666666667,2021-22
1630596,Evan Mobley,1610612739,CLE,69,2331.036666666667,2021-22
1630267,Facundo Campazzo,1610612743,DEN,65,1184.05,2021-22
1630624,Feron Hunt,1610612752,NYK,2,8.366666666666667,2021-22
1628402,Frank Jackson,1610612765,DET,53,1163.96,2021-22
1626163,Frank Kaminsky,1610612756,PHX,9,180.93833333333333,2021-22
1628373,Frank Ntilikina,1610612742,DAL,58,684.655,2021-22
1630532,Franz Wagner,1610612753,ORL,79,2429.0466666666666,2021-22
1627832,Fred VanVleet,1610612761,TOR,65,2462.0216666666665,2021-22
1630273,Freddie Gillespie,1610612753,ORL,9,118.685,2021-22
1627788,Furkan Korkmaz,1610612755,PHI,67,1413.7816666666668,2021-22
1629216,Gabe Vincent,1610612748,MIA,68,1588.945,2021-22
1628221,Gabe York,1610612754,IND,2,21.305,2021-22
1630466,Gabriel Deck,1610612760,OKC,7,55.605,2021-22
1630994,Gabriel Lundberg,1610612756,PHX,4,44.2,2021-22
202066,Garrett Temple,1610612740,NOP,59,1098.4083333333333,2021-22
1629726,Garrison Mathews,1610612745,HOU,65,1711.8883333333333,2021-22
1629109,Gary Clark,1610612740,NOP,38,378.2216666666667,2021-22
203914,Gary Harris,1610612753,ORL,61,1730.2033333333334,2021-22
1627780,Gary Payton II,1610612744,GSW,71,1247.685,2021-22
1629018,Gary Trent Jr.,1610612761,TOR,70,2447.9016666666666,2021-22
201588,George Hill,1610612749,MIL,54,1253.2033333333334,2021-22
1628994,George King,1610612742,DAL,4,19.161666666666665,2021-22
1627777,Georges Niang,1610612755,PHI,76,1736.3783333333333,2021-22
1630686,Georgios Kalaitzakis,1610612760,OKC,13,213.47833333333332,2021-22
203507,Giannis Antetokounmpo,1610612749,MIL,67,2204.225,2021-22
1629048,Goga Bitadze,1610612754,IND,50,728.9133333333333,2021-22
201609,Goran Dragic,1610612751,BKN,21,497.49833333333333,2021-22
202330,Gordon Hayward,1610612766,CHA,49,1563.8733333333332,2021-22
203476,Gorgui Dieng,1610612737,ATL,44,371.1816666666667,2021-22
1629684,Grant Williams,1610612738,BOS,77,1875.08,2021-22
1628960,Grayson Allen,1610612749,MIL,66,1804.755,2021-22
1630535,Greg Brown III,1610612757,POR,48,639.8266666666667,2021-22
202328,Greg Monroe,1610612750,MIN,14,194.78833333333333,2021-22
1628977,Hamidou Diallo,1610612765,DET,58,1268.8216666666667,2021-22
203084,Harrison Barnes,1610612758,SAC,77,2586.7283333333335,2021-22
202355,Hassan Whiteside,1610612762,UTA,65,1162.2483333333332,2021-22
1629755,Hassani Gravett,1610612753,ORL,8,171.095,2021-22
1629312,Haywood Highsmith,1610612748,MIA,19,163.32666666666665,2021-22
1630529,Herbert Jones,1610612740,NOP,78,2335.1833333333334,2021-22
1629649,Ignas Brazdeikis,1610612753,ORL,42,535.5916666666667,2021-22
1630193,Immanuel Quickley,1610612752,NYK,78,1802.4333333333334,2021-22
1629067,Isaac Bonga,1610612761,TOR,15,68.65666666666667,2021-22
1630171,Isaac Okoro,1610612739,CLE,67,1980.9016666666666,2021-22
1628392,Isaiah Hartenstein,1610612746,LAC,68,1215.7983333333334,2021-22
1630543,Isaiah Jackson,1610612754,IND,36,541.045,2021-22
1630198,Isaiah Joe,1610612755,PHI,55,609.4683333333334,2021-22
1630587,Isaiah Livers,1610612765,DET,19,383.25666666666666,2021-22
1629676,Isaiah Roby,1610612760,OKC,45,948.4233333333333,2021-22
1630191,Isaiah Stewart,1610612765,DET,71,1815.6433333333334,2021-22
202738,Isaiah Thomas,1610612766,CHA,22,333.3066666666667,2021-22
1630225,Isaiah Todd,1610612764,WAS,12,74.14833333333333,2021-22
202397,Ish Smith,1610612764,WAS,65,1126.02,2021-22
1630688,Ish Wainright,1610612756,PHX,45,358.73,2021-22
1627826,Ivica Zubac,1610612746,LAC,76,1851.6616666666666,2021-22
1630550,JT Thor,1610612766,CHA,33,261.8833333333333,2021-22
1629630,Ja Morant,1610612763,MEM,57,1888.7866666666666,2021-22
203210,JaMychal Green,1610612743,DEN,67,1085.42,2021-22
1630605,JaQuori McLaughlin,1610612742,DAL,4,10.9,2021-22
201580,JaVale McGee,1610612756,PHX,74,1171.7483333333332,2021-22
203953,Jabari Parker,1610612738,BOS,12,112.455,2021-22
1630183,Jaden McDaniels,1610612750,MIN,70,1802.6666666666667,2021-22
1630531,Jaden Springer,1610612755,PHI,2,5.633333333333334,2021-22
203109,Jae Crowder,1610612756,PHX,67,1885.8716666666667,2021-22
1630256,Jae'Sean Tate,1610612745,HOU,78,2056.445,2021-22
1630186,Jahmi'us Ramsey,1610612758,SAC,19,133.92,2021-22
1630693,Jaime Echenique,1610612764,WAS,1,3.066666666666667,2021-22
1627774,Jake Layman,1610612750,MIN,34,230.565,2021-22
1627751,Jakob Poeltl,1610612759,SAS,68,1969.65,2021-22
1628973,Jalen Brunson,1610612742,DAL,79,2524.01,2021-22
1630224,Jalen Green,1610612745,HOU,67,2137.7233333333334,2021-22
1630552,Jalen Johnson,1610612737,ATL,22,120.39,2021-22
1629667,Jalen McDaniels,1610612766,CHA,55,895.2416666666667,2021-22
1630188,Jalen Smith,1610612754,IND,51,924.1816666666666,2021-22
1630591,Jalen Suggs,1610612753,ORL,48,1306.6533333333334,2021-22
1630547,James Bouknight,1610612766,CHA,31,304.4766666666667,2021-22
203516,James Ennis III,1610612743,DEN,7,55.6,2021-22
201935,James Harden,1610612755,PHI,65,2419.68,2021-22
201949,James Johnson,1610612751,BKN,62,1191.225,2021-22
1630691,Jamorko Pickett,1610612765,DET,13,176.46833333333333,2021-22
1630215,Jared Butler,1610612762,UTA,42,359.7733333333333,2021-22
1629607,Jared Harper,1610612740,NOP,5,42.88333333333333,2021-22
1628991,Jaren Jackson Jr.,1610612763,MEM,78,2126.2483333333334,2021-22
1629020,Jarred Vanderbilt,1610612750,MIN,74,1880.5166666666667,2021-22
1628386,Jarrett Allen,1610612739,CLE,56,1809.56,2021-22
1629633,Jarrett Culver,1610612763,MEM,37,338.185,2021-22
1629600,Jarron Cumberland,1610612757,POR,3,12.316666666666666,2021-22
1629602,Javin DeLaurier,1610612749,MIL,1,2.8,2021-22
1629750,Javonte Green,1610612741,CHI,65,1519.045,2021-22
1630606,Javonte Smart,1610612748,MIA,17,199.85666666666665,2021-22
1629637,Jaxson Hayes,1610612740,NOP,70,1397.54,2021-22
1630643,Jay Huff,1610612747,LAL,4,20.25,2021-22
1630206,Jay Scrubb,1610612746,LAC,18,121.38166666666666,2021-22
1627759,Jaylen Brown,1610612738,BOS,66,2220.4533333333334,2021-22
1629658,Jaylen Hoard,1610612760,OKC,7,239.57166666666666,2021-22
1628537,Jaylen Morris,1610612759,SAS,3,16.033333333333335,2021-22
1629669,Jaylen Nowell,1610612750,MIN,62,974.795,2021-22
1629873,Jaysean Paige,1610612765,DET,1,6.616666666666666,2021-22
1628369,Jayson Tatum,1610612738,BOS,76,2730.971666666667,2021-22
1630288,Jeff Dowtin Jr.,1610612753,ORL,9,108.01666666666667,2021-22
201145,Jeff Green,1610612743,DEN,75,1848.965,2021-22
1629203,Jemerrio Jones,1610612747,LAL,2,14.716666666666667,2021-22
203924,Jerami Grant,1610612765,DET,47,1499.8733333333332,2021-22
1630526,Jeremiah Robinson-Earl,1610612760,OKC,49,1087.1083333333333,2021-22
203087,Jeremy Lamb,1610612758,SAC,56,935.4483333333334,2021-22
1630579,Jericho Sims,1610612752,NYK,41,555.0433333333333,2021-22
1628975,Jevon Carter,1610612749,MIL,66,905.1783333333333,2021-22
202710,Jimmy Butler III,1610612748,MIA,57,1930.8316666666667,2021-22
1629111,Jock Landale,1610612759,SAS,54,588.7316666666667,2021-22
203925,Joe Harris,1610612751,BKN,14,422.7083333333333,2021-22
204060,Joe Ingles,1610612757,POR,45,1122.135,2021-22
2207,Joe Johnson,1610612738,BOS,1,1.95,2021-22
1630580,Joe Wieskamp,1610612759,SAS,29,205.14166666666668,2021-22
1630555,Joel Ayayi,1610612764,WAS,7,20.216666666666665,2021-22
203954,Joel Embiid,1610612755,PHI,68,2296.405,2021-22
1628381,John Collins,1610612737,ATL,54,1662.6033333333332,2021-22
1629723,John Konchar,1610612763,MEM,72,1291.5283333333334,2021-22
1630257,Jon Teske,1610612763,MEM,3,7.741666666666666,2021-22
202685,Jonas Valančiūnas,1610612740,NOP,74,2240.0583333333334,2021-22
1630228,Jonathan Kuminga,1610612744,GSW,70,1184.75,2021-22
1628395,Jordan Bell,1610612741,CHI,1,2.0166666666666666,2021-22
203903,Jordan Clarkson,1610612762,UTA,79,2140.86,2021-22
1630692,Jordan Goodwin,1610612764,WAS,2,5.933333333333334,2021-22
1629162,Jordan McLaughlin,1610612750,MIN,62,901.6083333333333,2021-22
1629670,Jordan Nwora,1610612749,MIL,62,1185.2716666666668,2021-22
1629673,Jordan Poole,1610612744,GSW,76,2283.3116666666665,2021-22
1630648,Jordan Schakel,1610612764,WAS,4,30.266666666666666,2021-22
1630631,Jose Alvarado,1610612740,NOP,54,833.9083333333333,2021-22
1630528,Josh Christopher,1610612745,HOU,74,1333.7416666666666,2021-22
1630581,Josh Giddey,1610612760,OKC,54,1700.3516666666667,2021-22
1630182,Josh Green,1610612742,DAL,67,1038.9566666666667,2021-22
1628404,Josh Hart,1610612757,POR,54,1790.99,2021-22
1628367,Josh Jackson,1610612758,SAC,51,829.9383333333334,2021-22
1629006,Josh Okogie,1610612750,MIN,49,515.79,2021-22
1626196,Josh Richardson,1610612759,SAS,65,1599.7166666666667,2021-22
1630563,Joshua Primo,1610612759,SAS,50,965.04,2021-22
201950,Jrue Holiday,1610612749,MIL,67,2207.44,2021-22
1629308,Juan Toscano-Anderson,1610612744,GSW,73,994.1316666666667,2021-22
1627823,Juancho Hernangomez,1610612762,UTA,40,444.5516666666667,2021-22
203944,Julius Randle,1610612752,NYK,72,2543.8633333333332,2021-22
1626147,Justin Anderson,1610612754,IND,16,315.8516666666667,2021-22
1630551,Justin Champagnie,1610612761,TOR,36,280.83166666666665,2021-22
203200,Justin Holiday,1610612758,SAC,74,2056.81,2021-22
1628382,Justin Jackson,1610612756,PHX,7,36.46666666666667,2021-22
1629620,Justin Robinson,1610612765,DET,25,303.72833333333335,2021-22
1626159,Justise Winslow,1610612757,POR,48,774.6633333333333,2021-22
203994,Jusuf Nurkić,1610612757,POR,56,1578.485,2021-22
1629752,Juwan Morgan,1610612738,BOS,2,30.965,2021-22
1630231,KJ Martin,1610612745,HOU,79,1656.325,2021-22
1629644,KZ Okpala,1610612748,MIA,21,244.07166666666666,2021-22
1630539,Kai Jones,1610612766,CHA,21,62.685,2021-22
1626157,Karl-Anthony Towns,1610612750,MIN,74,2475.4566666666665,2021-22
1626208,Keifer Sykes,1610612754,IND,32,566.4033333333333,2021-22
1628966,Keita Bates-Diop,1610612759,SAS,59,956.5483333333333,2021-22
1629103,Kelan Martin,1610612738,BOS,30,449.70166666666665,2021-22
1629640,Keldon Johnson,1610612759,SAS,75,2391.725,2021-22
1629833,Keljin Blevins,1610612757,POR,31,349.35333333333335,2021-22
203482,Kelly Olynyk,1610612765,DET,40,763.7166666666667,2021-22
1626162,Kelly Oubre Jr.,1610612766,CHA,76,1999.18,2021-22
202689,Kemba Walker,1610612752,NYK,37,947.69,2021-22
1629026,Kenrich Williams,1610612760,OKC,49,1072.3183333333334,2021-22
203145,Kent Bazemore,1610612747,LAL,39,544.6133333333333,2021-22
203484,Kentavious Caldwell-Pope,1610612764,WAS,77,2328.77,2021-22
1630553,Keon Johnson,1610612757,POR,37,696.2466666666667,2021-22
1630556,Kessler Edwards,1610612751,BKN,48,987.195,2021-22
201142,Kevin Durant,1610612751,BKN,55,2047.4066666666668,2021-22
1628989,Kevin Huerter,1610612737,ATL,74,2188.4566666666665,2021-22
1628995,Kevin Knox II,1610612737,ATL,30,222.49,2021-22
201567,Kevin Love,1610612739,CLE,74,1664.865,2021-22
1630698,Kevin Pangos,1610612739,CLE,24,166.01333333333332,2021-22
1629645,Kevin Porter Jr.,1610612745,HOU,61,1907.1533333333334,2021-22
1626172,Kevon Looney,1610612744,GSW,82,1732.3433333333332,2021-22
203920,Khem Birch,1610612761,TOR,55,991.1683333333333,2021-22
203114,Khris Middleton,1610612749,MIL,66,2141.29,2021-22
1630165,Killian Hayes,1610612765,DET,66,1646.9716666666666,2021-22
1629681,Killian Tillie,1610612763,MEM,36,460.59166666666664,2021-22
1630184,Kira Lewis Jr.,1610612740,NOP,24,341.14,2021-22
202691,Klay Thompson,1610612744,GSW,32,940.8516666666667,2021-22
1627739,Kris Dunn,1610612757,POR,14,336.345,2021-22
204001,Kristaps Porziņģis,1610612764,WAS,51,1480.6183333333333,2021-22
203937,Kyle Anderson,1610612763,MEM,69,1483.6566666666668,2021-22
1629657,Kyle Guy,1610612748,MIA,19,185.73333333333332,2021-22
1628398,Kyle Kuzma,1610612764,WAS,66,2204.27,2021-22
200768,Kyle Lowry,1610612748,MIA,63,2133.155,2021-22
202681,Kyrie Irving,1610612751,BKN,29,1091.505,2021-22
200746,LaMarcus Aldridge,1610612751,BKN,47,1050.085,2021-22
1630163,LaMelo Ball,1610612766,CHA,75,2422.0666666666666,2021-22
1630205,Lamar Stevens,1610612739,CLE,63,1014.86,2021-22
202362,Lance Stephenson,1610612754,IND,46,813.9783333333334,2021-22
1629013,Landry Shamet,1610612756,PHX,69,1437.3833333333334,2021-22
204038,Langston Galloway,1610612749,MIL,7,106.7,2021-22
1626204,Larry Nance Jr.,1610612740,NOP,46,1040.0716666666667,2021-22
1628374,Lauri Markkanen,1610612739,CLE,61,1877.5866666666666,2021-22
2544,LeBron James,1610612747,LAL,56,2084.335,2021-22
1630195,Leandro Bolmaro,1610612750,MIN,35,240.945,2021-22
1629623,Lindell Wigginton,1610612749,MIL,19,199.12833333333333,2021-22
1630322,Lindy Waters III,1610612760,OKC,25,465.25,2021-22
1629022,Lonnie Walker IV,1610612759,SAS,70,1612.3233333333333,2021-22
1628366,Lonzo Ball,1610612741,CHI,35,1212.345,2021-22
101150,Lou Williams,1610612737,ATL,56,798.8766666666667,2021-22
1629663,Louis King,1610612758,SAC,10,103.60666666666667,2021-22
1629652,Luguentz Dort,1610612760,OKC,51,1665.3533333333332,2021-22
1629029,Luka Dončić,1610612742,DAL,65,2300.7183333333332,2021-22
1630568,Luka Garza,1610612765,DET,32,388.965,2021-22
1628379,Luke Kennard,1610612746,LAC,70,1919.1333333333334,2021-22
1628436,Luke Kornet,1610612738,BOS,15,103.33333333333333,2021-22
1630640,MJ Walker,1610612756,PHX,2,8.393333333333333,2021-22
1630644,Mac McClung,1610612747,LAL,2,24.383333333333333,2021-22
1630201,Malachi Flynn,1610612761,TOR,44,537.0566666666666,2021-22
1627763,Malcolm Brogdon,1610612754,IND,36,1206.2483333333332,2021-22
1630792,Malcolm Hill,1610612741,CHI,19,212.09,2021-22
